x,y,z,Bx,By,Bz
-250.0,-50.0,-18.0,-0.3715424,-0.07820408,0.4606075
-250.0,-50.0,-16.0,-0.3142950,-0.065557,0.4988665
-250.0,-50.0,-14.0,-0.2595456,-0.05362300,0.5189461
-250.0,-50.0,-12.0,-0.2110404,-0.043241,0.5288418
-250.0,-50.0,-10.0,-0.1683078,-0.03425950,0.5335238
-250.0,-50.0,-8.0,-0.1300394,-0.026339,0.5355885
-250.0,-50.0,-6.0,-0.0950052,-0.01917466,0.5363741
-250.0,-50.0,-4.0,-0.0621913,-0.012522,0.5365847
-250.0,-50.0,-2.0,-0.0307630,-0.00618571,0.5365914
-250.0,-50.0,0.0,-0.00000000,-0.000000,0.5365756
-250.0,-50.0,2.0,0.0307630,0.00618571,0.5365914
-250.0,-50.0,4.0,0.0621913,0.012522,0.5365847
-250.0,-50.0,6.0,0.0950052,0.01917466,0.5363741
-250.0,-50.0,8.0,0.1300394,0.026339,0.5355885
-250.0,-50.0,10.0,0.1683078,0.03425950,0.5335238
-250.0,-50.0,12.0,0.2110404,0.043241,0.5288418
-250.0,-50.0,14.0,0.2595456,0.05362300,0.5189461
-250.0,-50.0,16.0,0.3142950,0.065557,0.4988665
-250.0,-50.0,18.0,0.3715424,0.07820408,0.4606075
-250.0,-50.0,20.0,0.4176100,0.088340,0.3991106
-250.0,-40.0,-20.0,-0.5265900,-0.08468875,0.4425709
-250.0,-40.0,-18.0,-0.4352556,-0.069566,0.5368193
-250.0,-40.0,-16.0,-0.3429200,-0.05449736,0.5671266
-250.0,-40.0,-14.0,-0.2724784,-0.043161,0.5741177
-250.0,-40.0,-12.0,-0.2171175,-0.03432648,0.5741369
-250.0,-40.0,-10.0,-0.1712166,-0.027037,0.5720666
-250.0,-40.0,-8.0,-0.1314151,-0.02073598,0.5695817
-250.0,-40.0,-6.0,-0.0956269,-0.015081,0.5673392
-250.0,-40.0,-4.0,-0.0624491,-0.00984574,0.5656213
-250.0,-40.0,-2.0,-0.0308512,-0.004863,0.5645547
-250.0,-40.0,0.0,-0.00000000,-0.0000000,0.5641940
-250.0,-40.0,2.0,0.0308512,0.004863,0.5645547
-250.0,-40.0,4.0,0.0624491,0.00984574,0.5656213
-250.0,-40.0,6.0,0.0956269,0.015081,0.5673392
-250.0,-40.0,8.0,0.1314151,0.02073598,0.5695817
-250.0,-40.0,10.0,0.1712166,0.027037,0.5720666
-250.0,-40.0,12.0,0.2171175,0.03432648,0.5741369
-250.0,-40.0,14.0,0.2724784,0.043161,0.5741177
-250.0,-40.0,16.0,0.3429200,0.05449736,0.5671266
-250.0,-40.0,18.0,0.4352556,0.069566,0.5368193
-250.0,-40.0,20.0,0.5265900,0.08468875,0.4425709
-250.0,-30.0,-20.0,-0.6129219,-0.060239,0.4833987
-250.0,-30.0,-18.0,-0.4652467,-0.04756136,0.6033563
-250.0,-30.0,-16.0,-0.3507984,-0.037329,0.6175323
-250.0,-30.0,-14.0,-0.2742741,-0.03000429,0.6133547
-250.0,-30.0,-12.0,-0.2169470,-0.024181,0.6065162
-250.0,-30.0,-10.0,-0.1704128,-0.01923817,0.6000219
-250.0,-30.0,-8.0,-0.1304991,-0.014859,0.5945822
-250.0,-30.0,-6.0,-0.0948283,-0.01086042,0.5903591
-250.0,-30.0,-4.0,-0.0618759,-0.007112,0.5873669
-250.0,-30.0,-2.0,-0.0305543,-0.00351924,0.5855850
-250.0,-30.0,0.0,-0.00000000,-0.000000,0.5849936
-250.0,-30.0,2.0,0.0305543,0.00351924,0.5855850
-250.0,-30.0,4.0,0.0618759,0.007112,0.5873669
-250.0,-30.0,6.0,0.0948283,0.01086042,0.5903591
-250.0,-30.0,8.0,0.1304991,0.014859,0.5945822
-250.0,-30.0,10.0,0.1704128,0.01923817,0.6000219
-250.0,-30.0,12.0,0.2169470,0.024181,0.6065162
-250.0,-30.0,14.0,0.2742741,0.03000429,0.6133547
-250.0,-30.0,16.0,0.3507984,0.037329,0.6175323
-250.0,-30.0,18.0,0.4652467,0.04756136,0.6033563
-250.0,-30.0,20.0,0.6129219,0.060239,0.4833987
-250.0,-20.0,-20.0,-0.7306197,-0.05754905,0.5344282
-250.0,-20.0,-18.0,-0.4761634,-0.037510,0.6690697
-250.0,-20.0,-16.0,-0.3493393,-0.02751808,0.6570868
-250.0,-20.0,-14.0,-0.2715605,-0.021386,0.6420261
-250.0,-20.0,-12.0,-0.2143973,-0.01687944,0.6295775
-250.0,-20.0,-10.0,-0.1682745,-0.013243,0.6197454
-250.0,-20.0,-8.0,-0.1288086,-0.01013424,0.6121639
-250.0,-20.0,-6.0,-0.0935782,-0.007360,0.6065331
-250.0,-20.0,-4.0,-0.0610522,-0.00480093,0.6026436
-250.0,-20.0,-2.0,-0.0301455,-0.002370,0.6003603
-250.0,-20.0,0.0,-0.00000000,-0.0000000,0.5996073
-250.0,-20.0,2.0,0.0301455,0.002370,0.6003603
-250.0,-20.0,4.0,0.0610522,0.00480093,0.6026436
-250.0,-20.0,6.0,0.0935782,0.007360,0.6065331
-250.0,-20.0,8.0,0.1288086,0.01013424,0.6121639
-250.0,-20.0,10.0,0.1682745,0.013243,0.6197454
-250.0,-20.0,12.0,0.2143973,0.01687944,0.6295775
-250.0,-20.0,14.0,0.2715605,0.021386,0.6420261
-250.0,-20.0,16.0,0.3493393,0.02751808,0.6570868
-250.0,-20.0,18.0,0.4761634,0.037510,0.6690697
-250.0,-20.0,20.0,0.7306197,0.05754905,0.5344282
-250.0,-10.0,-20.0,-1.4162568,-0.099629,0.8087793
-250.0,-10.0,-18.0,-0.4651200,-0.02582283,0.7373226
-250.0,-10.0,-16.0,-0.3412874,-0.017284,0.6910358
-250.0,-10.0,-14.0,-0.2660624,-0.01264286,0.6644180
-250.0,-10.0,-12.0,-0.2105072,-0.009557,0.6463377
-250.0,-10.0,-10.0,-0.1654729,-0.00727234,0.6332947
-250.0,-10.0,-8.0,-0.1268008,-0.005446,0.6237399
-250.0,-10.0,-6.0,-0.0921888,-0.00389781,0.6168638
-250.0,-10.0,-4.0,-0.0601756,-0.002518,0.6122072
-250.0,-10.0,-2.0,-0.0297210,-0.00123673,0.6095052
-250.0,-10.0,0.0,-0.00000000,-0.000000,0.6086191
-250.0,-10.0,2.0,0.0297210,0.00123673,0.6095052
-250.0,-10.0,4.0,0.0601756,0.002518,0.6122072
-250.0,-10.0,6.0,0.0921888,0.00389781,0.6168638
-250.0,-10.0,8.0,0.1268008,0.005446,0.6237399
-250.0,-10.0,10.0,0.1654729,0.00727234,0.6332947
-250.0,-10.0,12.0,0.2105072,0.009557,0.6463377
-250.0,-10.0,14.0,0.2660624,0.01264286,0.6644180
-250.0,-10.0,16.0,0.3412874,0.017284,0.6910358
-250.0,-10.0,18.0,0.4651200,0.02582283,0.7373226
-250.0,-10.0,20.0,1.4162568,0.099629,0.8087793
-250.0,0.0,-20.0,-0.5423879,0.14025580,0.8129948
-250.0,0.0,-18.0,-0.4382926,0.000113,0.7796293
-250.0,0.0,-16.0,-0.3321967,0.00009813,0.7093753
-250.0,0.0,-14.0,-0.2615068,0.000081,0.6749995
-250.0,0.0,-12.0,-0.2078325,0.00006768,0.6534662
-250.0,0.0,-10.0,-0.1637740,0.000054,0.6386229
-250.0,0.0,-8.0,-0.1256851,0.00004281,0.6280427
-250.0,0.0,-6.0,-0.0914621,0.000031,0.6205575
-250.0,0.0,-4.0,-0.0597349,0.00002077,0.6155418
-250.0,0.0,-2.0,-0.0295125,0.000010,0.6126496
-250.0,0.0,0.0,-0.00000000,-0.0000000,0.6117038
-250.0,0.0,2.0,0.0295125,-0.000010,0.6126496
-250.0,0.0,4.0,0.0597349,-0.00002077,0.6155418
-250.0,0.0,6.0,0.0914621,-0.000031,0.6205575
-250.0,0.0,8.0,0.1256851,-0.00004281,0.6280427
-250.0,0.0,10.0,0.1637740,-0.000054,0.6386229
-250.0,0.0,12.0,0.2078325,-0.00006768,0.6534662
-250.0,0.0,14.0,0.2615068,-0.000081,0.6749995
-250.0,0.0,16.0,0.3321967,-0.00009813,0.7093753
-250.0,0.0,18.0,0.4382926,-0.000113,0.7796293
-250.0,0.0,20.0,0.5423879,-0.14139265,0.8146873
-250.0,10.0,-20.0,-1.4170911,0.100022,0.8066973
-250.0,10.0,-18.0,-0.4654280,0.02612007,0.7369267
-250.0,10.0,-16.0,-0.3414752,0.017524,0.6907816
-250.0,10.0,-14.0,-0.2661888,0.01283716,0.6642261
-250.0,10.0,-12.0,-0.2105961,0.009713,0.6461795
-250.0,10.0,-10.0,-0.1655368,0.00739593,0.6331568
-250.0,10.0,-8.0,-0.1268466,0.005541,0.6236150
-250.0,10.0,-6.0,-0.0922207,0.00396680,0.6167478
-250.0,10.0,-4.0,-0.0601958,0.002563,0.6120968
-250.0,10.0,-2.0,-0.0297309,0.00125893,0.6093982
-250.0,10.0,0.0,-0.00000000,0.000000,0.6085130
-250.0,10.0,2.0,0.0297309,-0.00125893,0.6093982
-250.0,10.0,4.0,0.0601958,-0.002563,0.6120968
-250.0,10.0,6.0,0.0922207,-0.00396680,0.6167478
-250.0,10.0,8.0,0.1268466,-0.005541,0.6236150
-250.0,10.0,10.0,0.1655368,-0.00739593,0.6331568
-250.0,10.0,12.0,0.2105961,-0.009713,0.6461795
-250.0,10.0,14.0,0.2661888,-0.01283716,0.6642261
-250.0,10.0,16.0,0.3414752,-0.017524,0.6907816
-250.0,10.0,18.0,0.4654280,-0.02612007,0.7369267
-250.0,10.0,20.0,1.4170911,-0.100022,0.8066973
-250.0,20.0,-20.0,-0.7306726,0.05785145,0.5332928
-250.0,20.0,-18.0,-0.4763832,0.037784,0.6684107
-250.0,20.0,-16.0,-0.3495064,0.02774670,0.6566073
-250.0,20.0,-14.0,-0.2716888,0.021574,0.6416379
-250.0,20.0,-12.0,-0.2144978,0.01703146,0.6292465
-250.0,20.0,-10.0,-0.1683536,0.013363,0.6194543
-250.0,20.0,-8.0,-0.1288698,0.01022568,0.6119017
-250.0,20.0,-6.0,-0.0936232,0.007426,0.6062917
-250.0,20.0,-4.0,-0.0610819,0.00484359,0.6024166
-250.0,20.0,-2.0,-0.0301602,0.002391,0.6001416
-250.0,20.0,0.0,-0.00000000,0.0000000,0.5993913
-250.0,20.0,2.0,0.0301602,-0.002391,0.6001416
-250.0,20.0,4.0,0.0610819,-0.00484359,0.6024166
-250.0,20.0,6.0,0.0936232,-0.007426,0.6062917
-250.0,20.0,8.0,0.1288698,-0.01022568,0.6119017
-250.0,20.0,10.0,0.1683536,-0.013363,0.6194543
-250.0,20.0,12.0,0.2144978,-0.01703146,0.6292465
-250.0,20.0,14.0,0.2716888,-0.021574,0.6416379
-250.0,20.0,16.0,0.3495064,-0.02774670,0.6566073
-250.0,20.0,18.0,0.4763832,-0.037784,0.6684107
-250.0,20.0,20.0,0.7306726,-0.05785145,0.5332928
-250.0,30.0,-20.0,-0.6127825,0.060531,0.4822078
-250.0,30.0,-18.0,-0.4653276,0.04780241,0.6024532
-250.0,30.0,-16.0,-0.3509079,0.037515,0.6168237
-250.0,30.0,-14.0,-0.2743839,0.03014508,0.6127691
-250.0,30.0,-12.0,-0.2170500,0.024287,0.6060182
-250.0,30.0,-10.0,-0.1705048,0.01931645,0.5995898
-250.0,30.0,-8.0,-0.1305768,0.014916,0.5941999
-250.0,30.0,-6.0,-0.0948890,0.01090001,0.5900133
-250.0,30.0,-4.0,-0.0619175,0.007137,0.5870462
-250.0,30.0,-2.0,-0.0305754,0.00353136,0.5852790
-250.0,30.0,0.0,-0.00000000,0.000000,0.5846925
-250.0,30.0,2.0,0.0305754,-0.00353136,0.5852790
-250.0,30.0,4.0,0.0619175,-0.007137,0.5870462
-250.0,30.0,6.0,0.0948890,-0.01090001,0.5900133
-250.0,30.0,8.0,0.1305768,-0.014916,0.5941999
-250.0,30.0,10.0,0.1705048,-0.01931645,0.5995898
-250.0,30.0,12.0,0.2170500,-0.024287,0.6060182
-250.0,30.0,14.0,0.2743839,-0.03014508,0.6127691
-250.0,30.0,16.0,0.3509079,-0.037515,0.6168237
-250.0,30.0,18.0,0.4653276,-0.04780241,0.6024532
-250.0,30.0,20.0,0.6127825,-0.060531,0.4822078
-250.0,40.0,-20.0,-0.5263133,0.08462160,0.4410667
-250.0,40.0,-18.0,-0.4353434,0.069530,0.5356600
-250.0,40.0,-16.0,-0.3431046,0.05448317,0.5662497
-250.0,40.0,-14.0,-0.2726759,0.043160,0.5734224
-250.0,40.0,-12.0,-0.2173021,0.03433316,0.5735629
-250.0,40.0,-10.0,-0.1713780,0.027047,0.5715775
-250.0,40.0,-8.0,-0.1315484,0.02074724,0.5691530
-250.0,40.0,-6.0,-0.0957290,0.015091,0.5669532
-250.0,40.0,-4.0,-0.0625182,0.00985319,0.5652639
-250.0,40.0,-2.0,-0.0308860,0.004867,0.5642137
-250.0,40.0,0.0,-0.00000000,0.0000000,0.5638585
-250.0,40.0,2.0,0.0308860,-0.004867,0.5642137
-250.0,40.0,4.0,0.0625182,-0.00985319,0.5652639
-250.0,40.0,6.0,0.0957290,-0.015091,0.5669532
-250.0,40.0,8.0,0.1315484,-0.02074724,0.5691530
-250.0,40.0,10.0,0.1713780,-0.027047,0.5715775
-250.0,40.0,12.0,0.2173021,-0.03433316,0.5735629
-250.0,40.0,14.0,0.2726759,-0.043160,0.5734224
-250.0,40.0,16.0,0.3431046,-0.05448317,0.5662497
-250.0,40.0,18.0,0.4353434,-0.069530,0.5356600
-250.0,40.0,20.0,0.5263133,-0.08462160,0.4410667
-250.0,50.0,-20.0,-0.4176752,0.088403,0.3979735
-250.0,50.0,-18.0,-0.3717739,0.07830329,0.4596440
-250.0,50.0,-16.0,-0.3145812,0.065668,0.4980773
-250.0,50.0,-14.0,-0.2598253,0.05373079,0.5182892
-250.0,50.0,-12.0,-0.2112894,0.043340,0.5282779
-250.0,50.0,-10.0,-0.1685178,0.03434540,0.5330252
-250.0,50.0,-8.0,-0.1302080,0.026410,0.5351360
-250.0,50.0,-6.0,-0.0951316,0.01922939,0.5359539
-250.0,50.0,-4.0,-0.0622756,0.012559,0.5361859
-250.0,50.0,-2.0,-0.0308051,0.00620449,0.5362050
-250.0,50.0,0.0,-0.00000000,0.000000,0.5361931
-250.0,50.0,2.0,0.0308051,-0.00620449,0.5362050
-250.0,50.0,4.0,0.0622756,-0.012559,0.5361859
-250.0,50.0,6.0,0.0951316,-0.01922939,0.5359539
-250.0,50.0,8.0,0.1302080,-0.026410,0.5351360
-250.0,50.0,10.0,0.1685178,-0.03434540,0.5330252
-250.0,50.0,12.0,0.2112894,-0.043340,0.5282779
-250.0,50.0,14.0,0.2598253,-0.05373079,0.5182892
-250.0,50.0,16.0,0.3145812,-0.065668,0.4980773
-250.0,50.0,18.0,0.3717739,-0.07830329,0.4596440
-250.0,50.0,20.0,0.4176752,-0.088403,0.3979735
-250.0,60.0,-20.0,-0.3483008,0.08362976,0.3654183
-250.0,60.0,-18.0,-0.3176706,0.076256,0.4091390
-250.0,60.0,-16.0,-0.2789251,0.06693855,0.4426651
-250.0,60.0,-14.0,-0.2378093,0.057056,0.4656594
-250.0,60.0,-12.0,-0.1978090,0.04744795,0.4805159
-250.0,60.0,-10.0,-0.1601873,0.038414,0.4898609
-250.0,60.0,-8.0,-0.1250289,0.02997743,0.4956570
-250.0,60.0,-6.0,-0.0919545,0.022043,0.4991914
-250.0,60.0,-4.0,-0.0604463,0.01448867,0.5012626
-250.0,60.0,-2.0,-0.0299686,0.007182,0.5023417
-250.0,60.0,0.0,-0.00000000,0.0000000,0.5026758
-250.0,60.0,2.0,0.0299686,-0.007182,0.5023417
-250.0,60.0,4.0,0.0604463,-0.01448867,0.5012626
-250.0,60.0,6.0,0.0919545,-0.022043,0.4991914
-250.0,60.0,8.0,0.1250289,-0.02997743,0.4956570
-250.0,60.0,10.0,0.1601873,-0.038414,0.4898609
-250.0,60.0,12.0,0.1978090,-0.04744795,0.4805159
-250.0,60.0,14.0,0.2378093,-0.057056,0.4656594
-250.0,60.0,16.0,0.2789251,-0.06693855,0.4426651
-250.0,60.0,18.0,0.3176706,-0.076256,0.4091390
-250.0,60.0,20.0,0.3483008,-0.08362976,0.3654183
-250.0,70.0,-20.0,-0.2958653,0.081095,0.3372315
-250.0,70.0,-18.0,-0.2726640,0.07475140,0.3702496
-250.0,70.0,-16.0,-0.2439029,0.066953,0.3978984
-250.0,70.0,-14.0,-0.2121764,0.05835771,0.4193433
-250.0,70.0,-12.0,-0.1796163,0.049506,0.4351158
-250.0,70.0,-10.0,-0.1474804,0.04072955,0.4463275
-250.0,70.0,-8.0,-0.1163002,0.032171,0.4540983
-250.0,70.0,-6.0,-0.0861606,0.02386514,0.4593264
-250.0,70.0,-4.0,-0.0569119,0.015777,0.4626532
-250.0,70.0,-2.0,-0.0282940,0.00784828,0.4644954
-250.0,70.0,0.0,-0.00000000,0.000000,0.4650847
-250.0,70.0,2.0,0.0282940,-0.00784828,0.4644954
-250.0,70.0,4.0,0.0569119,-0.015777,0.4626532
-250.0,70.0,6.0,0.0861606,-0.02386514,0.4593264
-250.0,70.0,8.0,0.1163002,-0.032171,0.4540983
-250.0,70.0,10.0,0.1474804,-0.04072955,0.4463275
-250.0,70.0,12.0,0.1796163,-0.049506,0.4351158
-250.0,70.0,14.0,0.2121764,-0.05835771,0.4193433
-250.0,70.0,16.0,0.2439029,-0.066953,0.3978984
-250.0,70.0,18.0,0.2726640,-0.07475140,0.3702496
-250.0,70.0,20.0,0.2958653,-0.081095,0.3372315
-250.0,80.0,-20.0,-0.2493619,0.07973456,0.3107036
-250.0,80.0,-18.0,-0.2310104,0.073844,0.3360474
-250.0,80.0,-16.0,-0.2088791,0.06676136,0.3583376
-250.0,80.0,-14.0,-0.1841569,0.058858,0.3769142
-250.0,80.0,-12.0,-0.1579976,0.05050090,0.3917264
-250.0,80.0,-10.0,-0.1312731,0.041962,0.4031202
-250.0,80.0,-8.0,-0.1045206,0.03341389,0.4115971
-250.0,80.0,-6.0,-0.0780008,0.024937,0.4176503
-250.0,80.0,-4.0,-0.0517836,0.01655679,0.4216849
-250.0,80.0,-2.0,-0.0258210,0.008256,0.4239913
-250.0,80.0,0.0,-0.00000000,0.0000000,0.4247412
-250.0,80.0,2.0,0.0258210,-0.008256,0.4239913
-250.0,80.0,4.0,0.0517836,-0.01655679,0.4216849
-250.0,80.0,6.0,0.0780008,-0.024937,0.4176503
-250.0,80.0,8.0,0.1045206,-0.03341389,0.4115971
-250.0,80.0,10.0,0.1312731,-0.041962,0.4031202
-250.0,80.0,12.0,0.1579976,-0.05050090,0.3917264
-250.0,80.0,14.0,0.1841569,-0.058858,0.3769142
-250.0,80.0,16.0,0.2088791,-0.06676136,0.3583376
-250.0,80.0,18.0,0.2310104,-0.073844,0.3360474
-250.0,80.0,20.0,0.2493619,-0.07973456,0.3107036
-250.0,90.0,-20.0,-0.2074175,0.075372,0.2854761
-250.0,90.0,-18.0,-0.1925531,0.06996379,0.3049207
-250.0,90.0,-16.0,-0.1751661,0.063626,0.3225554
-250.0,90.0,-14.0,-0.1557725,0.05655545,0.3379478
-250.0,90.0,-12.0,-0.1349332,0.048962,0.3509043
-250.0,90.0,-10.0,-0.1131533,0.04103611,0.3614333
-250.0,90.0,-8.0,-0.0908265,0.032921,0.3696714
-250.0,90.0,-6.0,-0.0682229,0.02471793,0.3758098
-250.0,90.0,-4.0,-0.0455051,0.016481,0.3800383
-250.0,90.0,-2.0,-0.0227544,0.00823983,0.3825100
-250.0,90.0,0.0,-0.00000000,0.000000,0.3833228
-250.0,90.0,2.0,0.0227544,-0.00823983,0.3825100
-250.0,90.0,4.0,0.0455051,-0.016481,0.3800383
-250.0,90.0,6.0,0.0682229,-0.02471793,0.3758098
-250.0,90.0,8.0,0.0908265,-0.032921,0.3696714
-250.0,90.0,10.0,0.1131533,-0.04103611,0.3614333
-250.0,90.0,12.0,0.1349332,-0.048962,0.3509043
-250.0,90.0,14.0,0.1557725,-0.05655545,0.3379478
-250.0,90.0,16.0,0.1751661,-0.063626,0.3225554
-250.0,90.0,18.0,0.1925531,-0.06996379,0.3049207
-250.0,90.0,20.0,0.2074175,-0.075372,0.2854761
-250.0,100.0,-20.0,-0.1726187,0.06926384,0.2617481
-250.0,100.0,-18.0,-0.1602081,0.064280,0.2768509
-250.0,100.0,-16.0,-0.1460443,0.05859197,0.2907630
-250.0,100.0,-14.0,-0.1303755,0.052299,0.3032065
-250.0,100.0,-12.0,-0.1134881,0.04551893,0.3140012
-250.0,100.0,-10.0,-0.0956681,0.038366,0.3230608
-250.0,100.0,-8.0,-0.0771717,0.03094429,0.3303730
-250.0,100.0,-6.0,-0.0582109,0.023338,0.3359726
-250.0,100.0,-4.0,-0.0389507,0.01561533,0.3399152
-250.0,100.0,-2.0,-0.0195154,0.007823,0.3422550
-250.0,100.0,0.0,-0.00000000,0.0000000,0.3430303
-250.0,100.0,2.0,0.0195154,-0.007823,0.3422550
-250.0,100.0,4.0,0.0389507,-0.01561533,0.3399152
-250.0,100.0,6.0,0.0582109,-0.023338,0.3359726
-250.0,100.0,8.0,0.0771717,-0.03094429,0.3303730
-250.0,100.0,10.0,0.0956681,-0.038366,0.3230608
-250.0,100.0,12.0,0.1134881,-0.04551893,0.3140012
-250.0,100.0,14.0,0.1303755,-0.052299,0.3032065
-250.0,100.0,16.0,0.1460443,-0.05859197,0.2907630
-250.0,100.0,18.0,0.1602081,-0.064280,0.2768509
-250.0,100.0,20.0,0.1726187,-0.06926384,0.2617481
-250.0,110.0,-20.0,-0.1437463,0.063158,0.2393813
-250.0,110.0,-18.0,-0.1332130,0.05852247,0.2512110
-250.0,110.0,-16.0,-0.1214195,0.053336,0.2621848
-250.0,110.0,-14.0,-0.1085007,0.04765834,0.2721175
-250.0,110.0,-12.0,-0.0946172,0.041558,0.2808673
-250.0,110.0,-10.0,-0.0799395,0.03511114,0.2883371
-250.0,110.0,-8.0,-0.0646348,0.028388,0.2944703
-250.0,110.0,-6.0,-0.0488581,0.02145964,0.2992409
-250.0,110.0,-4.0,-0.0327475,0.014383,0.3026429
-250.0,110.0,-2.0,-0.0164250,0.00721436,0.3046802
-250.0,110.0,0.0,-0.00000000,0.000000,0.3053585
-250.0,110.0,2.0,0.0164250,-0.00721436,0.3046802
-250.0,110.0,4.0,0.0327475,-0.014383,0.3026429
-250.0,110.0,6.0,0.0488581,-0.02145964,0.2992409
-250.0,110.0,8.0,0.0646348,-0.028388,0.2944703
-250.0,110.0,10.0,0.0799395,-0.03511114,0.2883371
-250.0,110.0,12.0,0.0946172,-0.041558,0.2808673
-250.0,110.0,14.0,0.1085007,-0.04765834,0.2721175
-250.0,110.0,16.0,0.1214195,-0.053336,0.2621848
-250.0,110.0,18.0,0.1332130,-0.05852247,0.2512110
-250.0,110.0,20.0,0.1437463,-0.063158,0.2393813
-250.0,120.0,-20.0,-0.1194088,0.05725834,0.2182952
-250.0,120.0,-18.0,-0.1104163,0.052941,0.2275701
-250.0,120.0,-16.0,-0.1005087,0.04818694,0.2361957
-250.0,120.0,-14.0,-0.0897663,0.04303397,0.2440449
-250.0,120.0,-12.0,-0.0782859,0.037528,0.2510112
-250.0,120.0,-10.0,-0.0661748,0.03172161,0.2570108
-250.0,120.0,-8.0,-0.0535445,0.025666,0.2619817
-250.0,120.0,-6.0,-0.0405063,0.01941638,0.2658811
-250.0,120.0,-4.0,-0.0271678,0.013022,0.2686816
-250.0,120.0,-2.0,-0.0136325,0.00653457,0.2703673
-250.0,120.0,0.0,-0.00000000,0.000000,0.2709300
-250.0,120.0,2.0,0.0136325,-0.00653457,0.2703673
-250.0,120.0,4.0,0.0271678,-0.013022,0.2686816
-250.0,120.0,6.0,0.0405063,-0.01941638,0.2658811
-250.0,120.0,8.0,0.0535445,-0.025666,0.2619817
-250.0,120.0,10.0,0.0661748,-0.03172161,0.2570108
-250.0,120.0,12.0,0.0782859,-0.037528,0.2510112
-250.0,120.0,14.0,0.0897663,-0.04303397,0.2440449
-250.0,120.0,16.0,0.1005087,-0.048186,0.2361957
-250.0,120.0,18.0,0.1104163,-0.05294117,0.2275701
-250.0,120.0,20.0,0.1194088,-0.057258,0.2182952
-250.0,130.0,-20.0,-0.0989822,0.05149487,0.1985139
-250.0,130.0,-18.0,-0.0912918,0.047492,0.2057734
-250.0,130.0,-16.0,-0.0829369,0.04314454,0.2125237
-250.0,130.0,-14.0,-0.0739687,0.038477,0.2186764
-250.0,130.0,-12.0,-0.0644497,0.03352516,0.2241537
-250.0,130.0,-10.0,-0.0544504,0.028322,0.2288895
-250.0,130.0,-8.0,-0.0440471,0.02291098,0.2328303
-250.0,130.0,-6.0,-0.0333193,0.017330,0.2359347
-250.0,130.0,-4.0,-0.0223480,0.01162382,0.2381724
-250.0,130.0,-2.0,-0.0112144,0.005832,0.2395228
-250.0,130.0,0.0,-0.00000000,0.0000000,0.2399742
-250.0,130.0,2.0,0.0112144,-0.005832,0.2395228
-250.0,130.0,4.0,0.0223480,-0.01162382,0.2381724
-250.0,130.0,6.0,0.0333193,-0.017330,0.2359347
-250.0,130.0,8.0,0.0440471,-0.02291098,0.2328303
-250.0,130.0,10.0,0.0544504,-0.028322,0.2288895
-250.0,130.0,12.0,0.0644497,-0.03352516,0.2241537
-250.0,130.0,14.0,0.0739687,-0.038477,0.2186764
-250.0,130.0,16.0,0.0829369,-0.04314454,0.2125237
-250.0,130.0,18.0,0.0912918,-0.047492,0.2057734
-250.0,130.0,20.0,0.0989822,-0.05149487,0.1985139
-250.0,140.0,-20.0,-0.0820713,0.046011,0.1800836
-250.0,140.0,-18.0,-0.0754914,0.04232151,0.1857610
-250.0,140.0,-16.0,-0.0684286,0.038361,0.1910309
-250.0,140.0,-14.0,-0.0609182,0.03414997,0.1958313
-250.0,140.0,-12.0,-0.0530026,0.029711,0.2001061
-250.0,140.0,-10.0,-0.0447306,0.02507432,0.2038059
-250.0,140.0,-8.0,-0.0361555,0.020267,0.2068890
-250.0,140.0,-6.0,-0.0273346,0.01532223,0.2093215
-250.0,140.0,-4.0,-0.0183273,0.010273,0.2110772
-250.0,140.0,-2.0,-0.0091950,0.00515411,0.2121380
-250.0,140.0,0.0,-0.00000000,0.000000,0.2124928
-250.0,140.0,2.0,0.0091950,-0.00515411,0.2121380
-250.0,140.0,4.0,0.0183273,-0.010273,0.2110772
-250.0,140.0,6.0,0.0273346,-0.01532223,0.2093215
-250.0,140.0,8.0,0.0361555,-0.020267,0.2068890
-250.0,140.0,10.0,0.0447306,-0.02507432,0.2038059
-250.0,140.0,12.0,0.0530026,-0.029711,0.2001061
-250.0,140.0,14.0,0.0609182,-0.03414997,0.1958313
-250.0,140.0,16.0,0.0684286,-0.038361,0.1910309
-250.0,140.0,18.0,0.0754914,-0.04232151,0.1857610
-250.0,140.0,20.0,0.0820713,-0.046011,0.1800836
-250.0,150.0,-20.0,-0.0681836,0.04097236,0.1630253
-250.0,150.0,-18.0,-0.0625537,0.037587,0.1674679
-250.0,150.0,-16.0,-0.0565726,0.03399278,0.1715809
-250.0,150.0,-14.0,-0.0502658,0.030202,0.1753205
-250.0,150.0,-12.0,-0.0436636,0.02623456,0.1786467
-250.0,150.0,-10.0,-0.0368006,0.022110,0.1815236
-250.0,150.0,-8.0,-0.0297149,0.01785290,0.1839204
-250.0,150.0,-6.0,-0.0224478,0.013486,0.1858115
-250.0,150.0,-4.0,-0.0150427,0.00903748,0.1871767
-250.0,150.0,-2.0,-0.0075447,0.004532,0.1880015
-250.0,150.0,0.0,-0.00000000,0.0000000,0.1882775
-250.0,150.0,2.0,0.0075447,-0.004532,0.1880015
-250.0,150.0,4.0,0.0150427,-0.00903748,0.1871767
-250.0,150.0,6.0,0.0224478,-0.013486,0.1858115
